"f_year","groups","year","seg_urban_perc"
2009,"[760,770)",2009,0.0652489571
2009,"[770,780)",2009,0.0418805235
2009,"[780,790)",2009,0.0704895172
2009,"[790,800)",2009,0.0897689058
2009,"[800,810)",2009,0.1838256131
2009,"[810,820)",2009,0.090281333
2009,"[820,830)",2009,0.0169645505
2009,"[830,840)",2009,0.0049440987
2009,"[840,850)",2009,0.1367695208
2009,"[850,860)",2009,0.5146642649
2009,"[860,870)",2009,0.2312430421
2009,"[870,880)",2009,0.0327690989
2009,"[880,890)",2009,0.1178458147
2009,"[890,900)",2009,0.0254426408
2009,"[900,910)",2009,0.0286166478
2009,"[910,920)",2009,0.0590724695
2009,"[920,930)",2009,0.0232106109
2009,"[930,940)",2009,0.0081950431
2009,"[940,950)",2009,0.0173444114
2009,"[950,960)",2009,0.0054814423
2009,"[960,970)",2009,0.0160320412
2009,"[970,980)",2009,0.0092025905
2009,"[980,990)",2009,0
2009,"[990,1000)",2009,0.0023881148
2009,"[1000,1010)",2009,0.2187963505
2009,"[1010,1020)",2009,0.2713741751
2009,"[1020,1030)",2009,0.0606057091
2009,"[1030,1040)",2009,0.0098856673
2009,"[1040,1050)",2009,0.0570437167
2009,"[1050,1060)",2009,0.0078546743
2009,"[1060,1070)",2009,0.0720981863
2009,"[1070,1080)",2009,0.0278138022
2009,"[1080,1090)",2009,0.0039265744
2009,"[1090,1100)",2009,0.0265713525
2009,"[1100,1110)",2009,0.1586298218
2009,"[1110,1120)",2009,0.2133250388
2009,"[1120,1130)",2009,0.0200501301
2009,"[1130,1140)",2009,0.0007567153
2009,"[1140,1150)",2009,0.0135323522
2009,"[1150,1160)",2009,0.059624501
2009,"[1160,1170)",2009,0.0378358879
2009,"[1170,1180)",2009,0.0273055639
2009,"[1180,1190)",2009,0.0465718649
2009,"[1190,1200)",2009,0.0693297902
2009,"[1200,1210)",2009,0.4823712473
2009,"[1210,1220)",2009,0.549952285
2009,"[1220,1230)",2009,0.291311568
2009,"[1230,1240)",2009,0.0959551679
2009,"[1240,1250)",2009,0.2846975469
2009,"[1250,1260)",2009,0.4662728562
2009,"[1260,1270)",2009,0.2377388073
2009,"[1270,1280)",2009,0.1846174965
2009,"[1280,1290)",2009,0.3803311091
2009,"[1290,1300)",2009,0.5330255209
2009,"[1300,1310)",2009,0.7555602025
2009,"[1310,1320)",2009,0.6126768562
2009,"[1320,1330)",2009,0.3582535824
2009,"[1330,1340)",2009,0.3305865783
2009,"[1340,1350)",2009,0.2234500178
2009,"[1350,1360)",2009,0.3139237869
2009,"[1360,1370)",2009,0.1655293969
2009,"[1370,1380)",2009,0.2414598944
2009,"[1380,1390)",2009,0.3673363575
2009,"[1390,1400)",2009,0.2950900768
2009,"[1400,1410)",2009,0.4138224913
2009,"[1410,1420)",2009,0.2481632738
2009,"[1420,1430)",2009,0.1348006909
2009,"[1430,1440)",2009,0.2708684333
2009,"[1440,1450)",2009,0.2782495202
2009,"[1450,1460)",2009,0.1620283397
2009,"[1460,1470)",2009,0.0718931212
2009,"[1470,1480)",2009,0.3500145632
2009,"[1480,1490)",2009,0.2506272723
2009,"[1490,1500)",2009,0.5500491212
2010,"[0,10)",2010,0.2723192769
2010,"[10,20)",2010,0.1833466466
2010,"[20,30)",2010,0.0996728823
2010,"[30,40)",2010,0.0667747189
2010,"[40,50)",2010,0.0765591375
2010,"[50,60)",2010,0.0372976384
2010,"[60,70)",2010,0.0099243813
2010,"[70,80)",2010,0.0058123364
2010,"[80,90)",2010,0.0381562884
2010,"[90,100)",2010,0.1290576996
2010,"[100,110)",2010,0.0583972481
2010,"[110,120)",2010,0.0078417114
2010,"[120,130)",2010,0.0016113176
2010,"[130,140)",2010,0.0153075225
2010,"[140,150)",2010,0.3569708074
2010,"[150,160)",2010,0.4040721221
2010,"[160,170)",2010,0.0376847124
2010,"[170,180)",2010,0.0382753727
2010,"[180,190)",2010,0.0632838449
2010,"[190,200)",2010,0.046854827
2010,"[200,210)",2010,0.0395871183
2010,"[210,220)",2010,0.0056379047
2010,"[220,230)",2010,0.012176656
2010,"[230,240)",2010,0.1037408151
2010,"[240,250)",2010,0.0128968826
2010,"[250,260)",2010,0.0011695767
2010,"[260,270)",2010,0.0095169014
2010,"[270,280)",2010,0.0037594436
2010,"[280,290)",2010,0
2010,"[290,300)",2010,0.0282804155
2010,"[300,310)",2010,0.0834909981
2010,"[310,320)",2010,0
2010,"[320,330)",2010,0.0014257591
2010,"[330,340)",2010,0.00744045
2010,"[340,350)",2010,0.0115674595
2010,"[350,360)",2010,0.0013930323
2010,"[360,370)",2010,0.09516815
2010,"[370,380)",2010,0.0519980863
2010,"[380,390)",2010,0.12493643
2010,"[390,400)",2010,0.01132892
2010,"[400,410)",2010,0.0063285936
2010,"[410,420)",2010,0.0082094409
2010,"[420,430)",2010,0.0446180406
2010,"[430,440)",2010,0.0997545386
2010,"[440,450)",2010,0.0027781009
2010,"[450,460)",2010,0.0015474363
2010,"[460,470)",2010,0.0094207829
2010,"[470,480)",2010,0.0661121697
2010,"[480,490)",2010,0.0720015155
2010,"[490,500)",2010,0.0107040167
2010,"[500,510)",2010,0.0136705986
2010,"[510,520)",2010,0.0037605418
2010,"[520,530)",2010,0.0275458586
2010,"[530,540)",2010,0.0204160076
2010,"[540,550)",2010,0.000184039
2010,"[550,560)",2010,0.0009212772
2010,"[560,570)",2010,0.0645545618
2010,"[570,580)",2010,0.0880558366
2010,"[580,590)",2010,0.1776333214
2010,"[590,600)",2010,0.6765750038
2010,"[600,610)",2010,0.96204895
2010,"[610,620)",2010,0.8151259388
2010,"[620,630)",2010,0.4273778012
2010,"[630,640)",2010,0.2708503053
2010,"[640,650)",2010,0.1117109718
2010,"[650,660)",2010,0.1059063294
2010,"[660,670)",2010,0.0171702964
2010,"[670,680)",2010,0.0469613588
2010,"[680,690)",2010,0.0674653999
2010,"[690,700)",2010,0.4727484781
2010,"[700,710)",2010,0.3399498642
2010,"[710,720)",2010,0.0263019707
2010,"[720,730)",2010,0.0697682665
2010,"[730,740)",2010,0.3194372697
2010,"[740,750)",2010,0.1322754582
2010,"[750,760)",2010,0.0627234109
2010,"[760,770)",2010,0.0674524661
2010,"[770,780)",2010,0.0439109858
2010,"[780,790)",2010,0.079933651
2010,"[790,800)",2010,0.092782294
2010,"[800,810)",2010,0.1966435201
2010,"[810,820)",2010,0.0993463121
2010,"[820,830)",2010,0.0169645505
2010,"[830,840)",2010,0.0065293458
2010,"[840,850)",2010,0.1457632001
2010,"[850,860)",2010,0.5207156744
2010,"[860,870)",2010,0.2376647098
2010,"[870,880)",2010,0.035055305
2010,"[880,890)",2010,0.1215173953
2010,"[890,900)",2010,0.0265044149
2010,"[900,910)",2010,0.0298571962
2010,"[910,920)",2010,0.0658037714
2010,"[920,930)",2010,0.0290828995
2010,"[930,940)",2010,0.0081950431
2010,"[940,950)",2010,0.0181626135
2010,"[950,960)",2010,0.006711023
2010,"[960,970)",2010,0.0160320412
2010,"[970,980)",2010,0.0092025905
2010,"[980,990)",2010,0
2010,"[990,1000)",2010,0.0023881148
2010,"[1000,1010)",2010,0.2294683768
2010,"[1010,1020)",2010,0.3025334193
2010,"[1020,1030)",2010,0.0729924422
2010,"[1030,1040)",2010,0.0174252383
2010,"[1040,1050)",2010,0.0589999616
2010,"[1050,1060)",2010,0.0078546743
2010,"[1060,1070)",2010,0.0735997406
2010,"[1070,1080)",2010,0.0278138022
2010,"[1080,1090)",2010,0.0039265744
2010,"[1090,1100)",2010,0.0265713525
2010,"[1100,1110)",2010,0.1588461036
2010,"[1110,1120)",2010,0.2231539009
2010,"[1120,1130)",2010,0.0248009073
2010,"[1130,1140)",2010,0.0015084639
2010,"[1140,1150)",2010,0.0150366771
2010,"[1150,1160)",2010,0.0620543893
2010,"[1160,1170)",2010,0.0395403797
2010,"[1170,1180)",2010,0.0328156659
2010,"[1180,1190)",2010,0.061668314
2010,"[1190,1200)",2010,0.0779327525
2010,"[1200,1210)",2010,0.4923543805
2010,"[1210,1220)",2010,0.5578368212
2010,"[1220,1230)",2010,0.292366525
2010,"[1230,1240)",2010,0.0980503159
2010,"[1240,1250)",2010,0.2915850599
2010,"[1250,1260)",2010,0.4700576816
2010,"[1260,1270)",2010,0.2402838097
2010,"[1270,1280)",2010,0.1869084185
2010,"[1280,1290)",2010,0.3842389796
2010,"[1290,1300)",2010,0.5447977026
2010,"[1300,1310)",2010,0.7671319794
2010,"[1310,1320)",2010,0.616596981
2010,"[1320,1330)",2010,0.3586431704
2010,"[1330,1340)",2010,0.3329277292
2010,"[1340,1350)",2010,0.2253295706
2010,"[1350,1360)",2010,0.3154111999
2010,"[1360,1370)",2010,0.1721725918
2010,"[1370,1380)",2010,0.24732809
2010,"[1380,1390)",2010,0.3705400604
2010,"[1390,1400)",2010,0.2978365226
2010,"[1400,1410)",2010,0.4262607089
2010,"[1410,1420)",2010,0.2562751974
2010,"[1420,1430)",2010,0.1434501616
2010,"[1430,1440)",2010,0.2799102677
2010,"[1440,1450)",2010,0.2853791615
2010,"[1450,1460)",2010,0.1719463297
2010,"[1460,1470)",2010,0.0745408676
2010,"[1470,1480)",2010,0.3555216528
2010,"[1480,1490)",2010,0.2584683361
2010,"[1490,1500)",2010,0.5511699197
2011,"[0,10)",2011,0.272493249
2011,"[10,20)",2011,0.1866940536
2011,"[20,30)",2011,0.1014595135
2011,"[30,40)",2011,0.0676689069
2011,"[40,50)",2011,0.0778509432
2011,"[50,60)",2011,0.037840103
2011,"[60,70)",2011,0.0099243813
2011,"[70,80)",2011,0.0058123364
2011,"[80,90)",2011,0.0402816307
2011,"[90,100)",2011,0.132012532
2011,"[100,110)",2011,0.0583972481
2011,"[110,120)",2011,0.0078417114
2011,"[120,130)",2011,0.0016113176
2011,"[130,140)",2011,0.0153075225
2011,"[140,150)",2011,0.3569708074
2011,"[150,160)",2011,0.4131382971
2011,"[160,170)",2011,0.0428965159
2011,"[170,180)",2011,0.0393876318
2011,"[180,190)",2011,0.0682562124
2011,"[190,200)",2011,0.0487943068
2011,"[200,210)",2011,0.0412405631
2011,"[210,220)",2011,0.0075174193
2011,"[220,230)",2011,0.0125599304
2011,"[230,240)",2011,0.1036696548
2011,"[240,250)",2011,0.0128451053
2011,"[250,260)",2011,0.0011695767
2011,"[260,270)",2011,0.0095169014
2011,"[270,280)",2011,0.0037594436
2011,"[280,290)",2011,0
2011,"[290,300)",2011,0.0282804155
2011,"[300,310)",2011,0.0834909981
2011,"[310,320)",2011,0
2011,"[320,330)",2011,0.0014257591
2011,"[330,340)",2011,0.00744045
2011,"[340,350)",2011,0.0125648148
2011,"[350,360)",2011,0.0013930323
2011,"[360,370)",2011,0.0955972416
2011,"[370,380)",2011,0.0519980863
2011,"[380,390)",2011,0.12493643
2011,"[390,400)",2011,0.01132892
2011,"[400,410)",2011,0.0063285936
2011,"[410,420)",2011,0.0082094409
2011,"[420,430)",2011,0.0446180406
2011,"[430,440)",2011,0.0997545386
2011,"[440,450)",2011,0.0027781009
2011,"[450,460)",2011,0.0015474363
2011,"[460,470)",2011,0.0094207829
2011,"[470,480)",2011,0.0661121697
2011,"[480,490)",2011,0.0720015155
2011,"[490,500)",2011,0.0107040167
2011,"[500,510)",2011,0.0136705986
2011,"[510,520)",2011,0.0037605418
2011,"[520,530)",2011,0.0275458586
2011,"[530,540)",2011,0.0204160076
2011,"[540,550)",2011,0.000184039
2011,"[550,560)",2011,0.0009212772
2011,"[560,570)",2011,0.0655017698
2011,"[570,580)",2011,0.0897775098
2011,"[580,590)",2011,0.1782442248
2011,"[590,600)",2011,0.6876227246
2011,"[600,610)",2011,0.9632386544
2011,"[610,620)",2011,0.8196902649
2011,"[620,630)",2011,0.4412839713
2011,"[630,640)",2011,0.2857396792
2011,"[640,650)",2011,0.1164442249
2011,"[650,660)",2011,0.1125618129
2011,"[660,670)",2011,0.0173963149
2011,"[670,680)",2011,0.0469613588
2011,"[680,690)",2011,0.0674653999
2011,"[690,700)",2011,0.4795659052
2011,"[700,710)",2011,0.3589198983
2011,"[710,720)",2011,0.0292709798
2011,"[720,730)",2011,0.0708005151
2011,"[730,740)",2011,0.3214633163
2011,"[740,750)",2011,0.1330789507
2011,"[750,760)",2011,0.064614413
2011,"[760,770)",2011,0.0682305569
2011,"[770,780)",2011,0.0440950383
2011,"[780,790)",2011,0.085619138
2011,"[790,800)",2011,0.0976610071
2011,"[800,810)",2011,0.2057532332
2011,"[810,820)",2011,0.1078140919
2011,"[820,830)",2011,0.0169645505
2011,"[830,840)",2011,0.0069278979
2011,"[840,850)",2011,0.151637453
2011,"[850,860)",2011,0.5247412711
2011,"[860,870)",2011,0.2376647098
2011,"[870,880)",2011,0.0352617523
2011,"[880,890)",2011,0.1253907922
2011,"[890,900)",2011,0.0275660275
2011,"[900,910)",2011,0.0298571962
2011,"[910,920)",2011,0.0658037714
2011,"[920,930)",2011,0.0290828995
2011,"[930,940)",2011,0.0081950431
2011,"[940,950)",2011,0.0181626135
2011,"[950,960)",2011,0.006711023
2011,"[960,970)",2011,0.0160320412
2011,"[970,980)",2011,0.0092025905
2011,"[980,990)",2011,0
2011,"[990,1000)",2011,0.0025791877
2011,"[1000,1010)",2011,0.2370155936
2011,"[1010,1020)",2011,0.3098967267
2011,"[1020,1030)",2011,0.0818309177
2011,"[1030,1040)",2011,0.0215137898
2011,"[1040,1050)",2011,0.0626643837
2011,"[1050,1060)",2011,0.0086594799
2011,"[1060,1070)",2011,0.0735997406
2011,"[1070,1080)",2011,0.0301898636
2011,"[1080,1090)",2011,0.0070571432
2011,"[1090,1100)",2011,0.0278171805
2011,"[1100,1110)",2011,0.1607201887
2011,"[1110,1120)",2011,0.2282790544
2011,"[1120,1130)",2011,0.0282980059
2011,"[1130,1140)",2011,0.0015084639
2011,"[1140,1150)",2011,0.0172882044
2011,"[1150,1160)",2011,0.0684158414
2011,"[1160,1170)",2011,0.0411835307
2011,"[1170,1180)",2011,0.0402815451
2011,"[1180,1190)",2011,0.0782701495
2011,"[1190,1200)",2011,0.0805659754
2011,"[1200,1210)",2011,0.4938841266
2011,"[1210,1220)",2011,0.56612184
2011,"[1220,1230)",2011,0.3065956941
2011,"[1230,1240)",2011,0.1022499642
2011,"[1240,1250)",2011,0.3021315583
2011,"[1250,1260)",2011,0.4740540974
2011,"[1260,1270)",2011,0.2457871597
2011,"[1270,1280)",2011,0.1869084185
2011,"[1280,1290)",2011,0.3863866344
2011,"[1290,1300)",2011,0.5561668033
2011,"[1300,1310)",2011,0.7837595025
2011,"[1310,1320)",2011,0.6185569949
2011,"[1320,1330)",2011,0.3592250828
2011,"[1330,1340)",2011,0.3376112065
2011,"[1340,1350)",2011,0.2309636071
2011,"[1350,1360)",2011,0.3230055982
2011,"[1360,1370)",2011,0.1803182753
2011,"[1370,1380)",2011,0.249573892
2011,"[1380,1390)",2011,0.3749419996
2011,"[1390,1400)",2011,0.3076124048
2011,"[1400,1410)",2011,0.4345826311
2011,"[1410,1420)",2011,0.258667594
2011,"[1420,1430)",2011,0.1456669676
2011,"[1430,1440)",2011,0.2917440688
2011,"[1440,1450)",2011,0.2943215707
2011,"[1450,1460)",2011,0.175498389
2011,"[1460,1470)",2011,0.0765420282
2011,"[1470,1480)",2011,0.3632354951
2011,"[1480,1490)",2011,0.2687968073
2011,"[1490,1500)",2011,0.5633307054
2012,"[0,10)",2012,0.2728414627
2012,"[10,20)",2012,0.1937382183
2012,"[20,30)",2012,0.1048519376
2012,"[30,40)",2012,0.0679910912
2012,"[40,50)",2012,0.0808351032
2012,"[50,60)",2012,0.0403321539
2012,"[60,70)",2012,0.0099243813
2012,"[70,80)",2012,0.0058123364
2012,"[80,90)",2012,0.0416366477
2012,"[90,100)",2012,0.1364384192
2012,"[100,110)",2012,0.0594964868
2012,"[110,120)",2012,0.0078417114
2012,"[120,130)",2012,0.0016113176
2012,"[130,140)",2012,0.0158600059
2012,"[140,150)",2012,0.3594472304
2012,"[150,160)",2012,0.4150357607
2012,"[160,170)",2012,0.0428965159
2012,"[170,180)",2012,0.0408686391
2012,"[180,190)",2012,0.0764279042
2012,"[190,200)",2012,0.0505478799
2012,"[200,210)",2012,0.0412405631
2012,"[210,220)",2012,0.0075174193
2012,"[220,230)",2012,0.0131709235
2012,"[230,240)",2012,0.1111487502
2012,"[240,250)",2012,0.0169606073
2012,"[250,260)",2012,0.0011695767
2012,"[260,270)",2012,0.0095169014
2012,"[270,280)",2012,0.0037594436
2012,"[280,290)",2012,0
2012,"[290,300)",2012,0.0282804155
2012,"[300,310)",2012,0.0834909981
2012,"[310,320)",2012,0
2012,"[320,330)",2012,0.0014257591
2012,"[330,340)",2012,0.00744045
2012,"[340,350)",2012,0.0125648148
2012,"[350,360)",2012,0.0013930323
2012,"[360,370)",2012,0.0955972416
2012,"[370,380)",2012,0.0519980863
2012,"[380,390)",2012,0.12493643
2012,"[390,400)",2012,0.01132892
2012,"[400,410)",2012,0.0063285936
2012,"[410,420)",2012,0.0082094409
2012,"[420,430)",2012,0.0448194871
2012,"[430,440)",2012,0.1016733984
2012,"[440,450)",2012,0.0031482191
2012,"[450,460)",2012,0.0015474363
2012,"[460,470)",2012,0.0094207829
2012,"[470,480)",2012,0.0681421866
2012,"[480,490)",2012,0.0745453045
2012,"[490,500)",2012,0.0107040167
2012,"[500,510)",2012,0.0136705986
2012,"[510,520)",2012,0.0037605418
2012,"[520,530)",2012,0.0275458586
2012,"[530,540)",2012,0.0204160076
2012,"[540,550)",2012,0.000184039
2012,"[550,560)",2012,0.0009212772
2012,"[560,570)",2012,0.0655017698
2012,"[570,580)",2012,0.0897775098
2012,"[580,590)",2012,0.1852809482
2012,"[590,600)",2012,0.7081386636
2012,"[600,610)",2012,0.9654135529
2012,"[610,620)",2012,0.8196902649
2012,"[620,630)",2012,0.4445012895
2012,"[630,640)",2012,0.2968369231
2012,"[640,650)",2012,0.1233547621
2012,"[650,660)",2012,0.1182743071
2012,"[660,670)",2012,0.0180142658
2012,"[670,680)",2012,0.0483486643
2012,"[680,690)",2012,0.0674653999
2012,"[690,700)",2012,0.4854253763
2012,"[700,710)",2012,0.37929227
2012,"[710,720)",2012,0.0311700602
2012,"[720,730)",2012,0.0730733765
2012,"[730,740)",2012,0.324684221
2012,"[740,750)",2012,0.1355043304
2012,"[750,760)",2012,0.0649911684
2012,"[760,770)",2012,0.0702738984
2012,"[770,780)",2012,0.0445054279
2012,"[780,790)",2012,0.088845831
2012,"[790,800)",2012,0.101918307
2012,"[800,810)",2012,0.215974118
2012,"[810,820)",2012,0.1156639238
2012,"[820,830)",2012,0.0169645505
2012,"[830,840)",2012,0.0081145929
2012,"[840,850)",2012,0.1593287691
2012,"[850,860)",2012,0.5379424193
2012,"[860,870)",2012,0.2412450838
2012,"[870,880)",2012,0.0360957836
2012,"[880,890)",2012,0.1296844594
2012,"[890,900)",2012,0.0294769957
2012,"[900,910)",2012,0.0298571962
2012,"[910,920)",2012,0.0658037714
2012,"[920,930)",2012,0.0290828995
2012,"[930,940)",2012,0.0081950431
2012,"[940,950)",2012,0.0206172199
2012,"[950,960)",2012,0.0099763615
2012,"[960,970)",2012,0.01606686
2012,"[970,980)",2012,0.0092025905
2012,"[980,990)",2012,0
2012,"[990,1000)",2012,0.0025791877
2012,"[1000,1010)",2012,0.2430189113
2012,"[1010,1020)",2012,0.3245999263
2012,"[1020,1030)",2012,0.0910005763
2012,"[1030,1040)",2012,0.0252363144
2012,"[1040,1050)",2012,0.0664532427
2012,"[1050,1060)",2012,0.0092675757
2012,"[1060,1070)",2012,0.0740226285
2012,"[1070,1080)",2012,0.0320167153
2012,"[1080,1090)",2012,0.0090204304
2012,"[1090,1100)",2012,0.0282258773
2012,"[1100,1110)",2012,0.161584794
2012,"[1110,1120)",2012,0.241738885
2012,"[1120,1130)",2012,0.0367262092
2012,"[1130,1140)",2012,0.003199101
2012,"[1140,1150)",2012,0.0178581575
2012,"[1150,1160)",2012,0.0684158414
2012,"[1160,1170)",2012,0.0432234085
2012,"[1170,1180)",2012,0.0445702421
2012,"[1180,1190)",2012,0.083359942
2012,"[1190,1200)",2012,0.0880388595
2012,"[1200,1210)",2012,0.4991538756
2012,"[1210,1220)",2012,0.5687368029
2012,"[1220,1230)",2012,0.3139070604
2012,"[1230,1240)",2012,0.105413072
2012,"[1240,1250)",2012,0.3070849462
2012,"[1250,1260)",2012,0.4765788504
2012,"[1260,1270)",2012,0.2555487982
2012,"[1270,1280)",2012,0.1931509883
2012,"[1280,1290)",2012,0.3916773413
2012,"[1290,1300)",2012,0.5583242515
2012,"[1300,1310)",2012,0.7936495314
2012,"[1310,1320)",2012,0.6244368416
2012,"[1320,1330)",2012,0.3598083474
2012,"[1330,1340)",2012,0.3452202665
2012,"[1340,1350)",2012,0.2400083189
2012,"[1350,1360)",2012,0.3272587072
2012,"[1360,1370)",2012,0.1838346704
2012,"[1370,1380)",2012,0.2548125064
2012,"[1380,1390)",2012,0.3809425632
2012,"[1390,1400)",2012,0.3105640578
2012,"[1400,1410)",2012,0.4397734302
2012,"[1410,1420)",2012,0.2634551533
2012,"[1420,1430)",2012,0.1458804787
2012,"[1430,1440)",2012,0.3023529121
2012,"[1440,1450)",2012,0.3030667119
2012,"[1450,1460)",2012,0.1802988349
2012,"[1460,1470)",2012,0.080795968
2012,"[1470,1480)",2012,0.3674440434
2012,"[1480,1490)",2012,0.2718603978
2012,"[1490,1500)",2012,0.5673251561
2013,"[0,10)",2013,0.2728414627
2013,"[10,20)",2013,0.1940944794
2013,"[20,30)",2013,0.1084241018
2013,"[30,40)",2013,0.0688855772
2013,"[40,50)",2013,0.0808351032
2013,"[50,60)",2013,0.0403321539
2013,"[60,70)",2013,0.0099396757
2013,"[70,80)",2013,0.0073743705
2013,"[80,90)",2013,0.0486048054
2013,"[90,100)",2013,0.1405075507
2013,"[100,110)",2013,0.0613259967
2013,"[110,120)",2013,0.0080234302
2013,"[120,130)",2013,0.0032226353
2013,"[130,140)",2013,0.0171221856
2013,"[140,150)",2013,0.3617376356
2013,"[150,160)",2013,0.4178685008
2013,"[160,170)",2013,0.0451333225
2013,"[170,180)",2013,0.0408686391
2013,"[180,190)",2013,0.0764279042
2013,"[190,200)",2013,0.0514354413
2013,"[200,210)",2013,0.0425249072
2013,"[210,220)",2013,0.0093965923
2013,"[220,230)",2013,0.0137568552
2013,"[230,240)",2013,0.1150869826
2013,"[240,250)",2013,0.0187434828
2013,"[250,260)",2013,0.0019697984
2013,"[260,270)",2013,0.0095169014
2013,"[270,280)",2013,0.0037594436
2013,"[280,290)",2013,0
2013,"[290,300)",2013,0.0290201579
2013,"[300,310)",2013,0.0859335193
2013,"[310,320)",2013,0
2013,"[320,330)",2013,0.0014257591
2013,"[330,340)",2013,0.00744045
2013,"[340,350)",2013,0.0125648148
2013,"[350,360)",2013,0.0013930323
2013,"[360,370)",2013,0.0955972416
2013,"[370,380)",2013,0.0519980863
2013,"[380,390)",2013,0.1253310103
2013,"[390,400)",2013,0.0121304069
2013,"[400,410)",2013,0.0063285936
2013,"[410,420)",2013,0.0082094409
2013,"[420,430)",2013,0.0452223435
2013,"[430,440)",2013,0.1055107538
2013,"[440,450)",2013,0.0035197196
2013,"[450,460)",2013,0.0015474363
2013,"[460,470)",2013,0.0094207829
2013,"[470,480)",2013,0.0719900018
2013,"[480,490)",2013,0.0782602687
2013,"[490,500)",2013,0.0107040167
2013,"[500,510)",2013,0.0136705986
2013,"[510,520)",2013,0.0037605418
2013,"[520,530)",2013,0.0289690829
2013,"[530,540)",2013,0.0210683365
2013,"[540,550)",2013,0.000184039
2013,"[550,560)",2013,0.0009212772
2013,"[560,570)",2013,0.0662610486
2013,"[570,580)",2013,0.0914991336
2013,"[580,590)",2013,0.188881264
2013,"[590,600)",2013,0.7265695509
2013,"[600,610)",2013,0.9679824465
2013,"[610,620)",2013,0.821080356
2013,"[620,630)",2013,0.4483178709
2013,"[630,640)",2013,0.3037465118
2013,"[640,650)",2013,0.1312575917
2013,"[650,660)",2013,0.1229612132
2013,"[660,670)",2013,0.0182403256
2013,"[670,680)",2013,0.0493360582
2013,"[680,690)",2013,0.0684018186
2013,"[690,700)",2013,0.4984728998
2013,"[700,710)",2013,0.4144062808
2013,"[710,720)",2013,0.0362665005
2013,"[720,730)",2013,0.0823646524
2013,"[730,740)",2013,0.3381088186
2013,"[740,750)",2013,0.1381120658
2013,"[750,760)",2013,0.0704794263
2013,"[760,770)",2013,0.0736288629
2013,"[770,780)",2013,0.0502894221
2013,"[780,790)",2013,0.110979743
2013,"[790,800)",2013,0.1159597868
2013,"[800,810)",2013,0.2408924189
2013,"[810,820)",2013,0.1360863557
2013,"[820,830)",2013,0.0195888453
2013,"[830,840)",2013,0.0081145929
2013,"[840,850)",2013,0.1660130238
2013,"[850,860)",2013,0.5515240129
2013,"[860,870)",2013,0.2432151552
2013,"[870,880)",2013,0.0360957836
2013,"[880,890)",2013,0.1333516385
2013,"[890,900)",2013,0.0315719459
2013,"[900,910)",2013,0.0298571962
2013,"[910,920)",2013,0.0678378285
2013,"[920,930)",2013,0.0308225088
2013,"[930,940)",2013,0.0098549508
2013,"[940,950)",2013,0.0206172199
2013,"[950,960)",2013,0.0099763615
2013,"[960,970)",2013,0.01606686
2013,"[970,980)",2013,0.0092025905
2013,"[980,990)",2013,0
2013,"[990,1000)",2013,0.0025791877
2013,"[1000,1010)",2013,0.2499811331
2013,"[1010,1020)",2013,0.3391627277
2013,"[1020,1030)",2013,0.1005264006
2013,"[1030,1040)",2013,0.0282384176
2013,"[1040,1050)",2013,0.0768736539
2013,"[1050,1060)",2013,0.0120858594
2013,"[1060,1070)",2013,0.0740226285
2013,"[1070,1080)",2013,0.0341481855
2013,"[1080,1090)",2013,0.0263041442
2013,"[1090,1100)",2013,0.0329428431
2013,"[1100,1110)",2013,0.161668314
2013,"[1110,1120)",2013,0.2447285822
2013,"[1120,1130)",2013,0.0393932522
